Genre,Poem,char_count,word_count,clean_poem
Environment,"November’s days are thirty:November’s earth is dirty,Those thirty days, from first to last;And the prettiest thing on ground are the pathsWith morning and evening hobnails dinted,With foot and wing-tip overprintedOr separately charactered,Of little beast and little bird.The fields are mashed by sheep, the roadsMake the worst going, the best the",346,50,november’s day thirtynovember’s earth dirtythose thirty day first lastand prettiest thing ground pathswith morning evening hobnail dintedwith foot wingtip overprintedor separately characteredof little beast little birdthe field mashed sheep roadsmake worst going best
Environment,"O golden month! How high thy gold is heaped! The yellow birch-leaves shine like bright coins strung On wands; the chestnut's yellow pennons tongue To every wind its harvest challenge. Steeped In yellow, still lie fields where wheat was reaped; And yellow still the corn sheaves, stacked among The yellow gourds, which from the earth have",337,56,golden month high thy gold heaped yellow birchleaves shine like bright coin strung wand chestnut yellow pennon tongue every wind harvest challenge steeped yellow still lie field wheat reaped yellow still corn sheaf stacked among yellow gourd earth
Environment,"O Winter! frozen pulse and heart of fire,What loss is theirs who from thy kingdom turnDismayed, and think thy snow a sculptured urnOf death! Far sooner in midsummer tireThe streams than under ice. June could not hireHer roses to forego the strength they learnIn",261,44,winter frozen pulse heart firewhat loss thy kingdom turndismayed think thy snow sculptured urnof death far sooner midsummer tirethe stream ice june could hireher rose forego strength learnin
Environment,"O world, I cannot hold thee close enough!Thy winds, thy wide grey skies!Thy mists that roll and rise!Thy woods, this autumn day, that ache and sagAnd all but cry with colour! That gaunt cragTo crush! To lift the lean of that black bluff!World, World, I cannot get thee close enough!Long",286,50,world cannot hold thee close enoughthy wind thy wide grey skiesthy mist roll risethy wood autumn day ache sagand cry colour gaunt cragto crush lift lean black bluffworld world cannot get thee close enoughlong
Environment,"Oh strong-ridged and deeply hollowednose of mine! what will you not be smelling?What tactless asses we are, you and I, boney nose,always indiscriminate, always unashamed,and now it is the souring flowers of the bedraggledpoplars: a festering pulp on the wet earthbeneath them. With what deep thirstwe quicken our desiresto that",327,50,oh strongridged deeply hollowednose mine smellingwhat tactless ass boney nosealways indiscriminate always unashamedand souring flower bedraggledpoplars festering pulp wet earthbeneath deep thirstwe quicken desiresto
Environment,"Oh, give us pleasure in the flowers to-day; And give us not to think so far away As the uncertain harvest; keep us here All simply in the springing of the year.Oh, give us pleasure in the orchard white, Like nothing else by day, like ghosts by night; And make us happy in the happy",281,55,oh give u pleasure flower today give u think far away uncertain harvest keep u simply springing yearoh give u pleasure orchard white like nothing else day like ghost night make u happy happy
Environment,"On deck, beneath the awning, I dozing lay and yawning; It was the gray of dawning, Ere yet the sun arose; And above the funnel's roaring, And the fitful wind's deploring, I heard the cabin snoring With",201,37,deck beneath awning dozing lay yawning gray dawning ere yet sun arose funnel roaring fitful wind deploring heard cabin snoring
Environment,On summer afternoons I sit Quiescent by you in the park And idly watch the sunbeams gild And tint the ash-trees' bark.Or else I watch the squirrels frisk And chaffer in the grassy lane,184,34,summer afternoon sit quiescent park idly watch sunbeam gild tint ashtrees barkor else watch squirrel frisk chaffer grassy lane
Environment,"Only one grass whistles out the tooth of my horse And the moon drops fast behind the fences And the wheat lolls back And waits for deathI could see the sea from where I was My mesh hat shone blueThe jagged cheek of Gibraltar Solid, sucked in the mouth and never melting Where my dog’s warm",289,56,one grass whistle tooth horse moon drop fast behind fence wheat lolls back wait deathi could see sea mesh hat shone bluethe jagged cheek gibraltar solid sucked mouth never melting dog’s warm
Environment,"Our heart wanders lost in the dark woods. Our dream wrestles in the castle of doubt. But there's music in us. Hope is pushed down but the angel flies up again taking us with her. The summer mornings begin inch by inch while we sleep, and walk with us later as long-legged beauty through the dirty streets.",305,57,heart wanders lost dark wood dream wrestle castle doubt there music u hope pushed angel fly taking u summer morning begin inch inch sleep walk u later longlegged beauty dirty street
Environment,"Out walking in the frozen swamp one grey day I paused and said, ""I will turn back from here. No, I will go on farther—and we shall see."" The hard snow held me, save where now and then One foot went down. The view was all in lines Straight up and down of tall slim",263,55,walking frozen swamp one grey day paused said turn back go farther—and shall see hard snow held save one foot went view line straight tall slim
Environment,"Perhaps the purpose of leaves is to conceal the verticality of trees which we notice in December as if for the first time: row after row of dark forms yearning upwards. And since we will be horizontal ourselves for so long, let us now honorthe gods of the vertical: stalks of wheat which to the ant must seem as high as these trees do to us, silos and telephone",361,69,perhaps purpose leaf conceal verticality tree notice december first time row row dark form yearning upwards since horizontal long let u honorthe god vertical stalk wheat ant must seem high tree u silo telephone
Environment,"Property is death: they had a body crammed in a mailbox and it was just a brown suit with bones sticking out—and fathers lost in blowing snow—and mothers drift in blowing leaves, and all the lies in any town—work was my salvation he said work was always",253,47,property death body crammed mailbox brown suit bone sticking out—and father lost blowing snow—and mother drift blowing leaf lie town—work salvation said work always
Environment,"Rain interchangeable with the walls it falls against alphabetless like a neon ring above an extincted window showcasing something formerly fabulous now kinda poignantly disappeared. I guess that means we're back in Seaside (since we must begin somewhere) and it's probably summer but can't be as long ago as the date you suggest since I wouldn't have been born, or quietly gagging at the sentence",396,65,rain interchangeable wall fall alphabetless like neon ring extincted window showcasing something formerly fabulous kinda poignantly disappeared guess mean back seaside since must begin somewhere probably summer cant long ago date suggest since wouldnt born quietly gagging sentence
